0,0
-6.09676,29.8959
-24.1135,32.3987
0,0
0.00235018,0.0189957
0.0188952,0.055656
0.0254255,0.0906282
0.0265035,0.114166
0.0489113,0.153968
0.0457422,0.195799
0.0549714,0.212415
0.0771925,0.267065
0.07298,0.299669
0.0898471,0.324602
0.112367,0.396025
0.0923042,0.394514
0.13239,0.459091
0.123083,0.490941
0.135709,0.515403
0.164818,0.581333
0.150725,0.59707
0.177928,0.657131
0.180142,0.67106
0.194324,0.731469
0.225907,0.76512
0.203691,0.803554
0.25413,0.849921
0.229599,0.875423
0.27935,0.928352
0.262955,0.962339
0.291001,1.00176
0.307982,1.03691
0.32428,1.0924
0.333574,1.11703
0.350002,1.16864
0.37306,1.19674
0.381634,1.24567
0.395965,1.27543
0.433797,1.3376
0.422394,1.35959
0.464891,1.40483
0.473835,1.4509
0.4874,1.48843
0.519397,1.51284
0.564259,1.61426
0.518889,1.57111
0.616797,1.69574
0.580847,1.66999
0.626281,1.76183
0.66759,1.78635
0.649985,1.82218
0.7438,1.9238
0.677552,1.8851
0.777769,2.00717
0.76156,2.00041
0.79422,2.07464
0.842457,2.10976
0.846537,2.17584
0.876315,2.20769
0.914149,2.27302
0.921949,2.30209
0.988287,2.3919
0.953473,2.39592
1.06187,2.50444
1.00421,2.51083
1.1013,2.59403
1.09548,2.63872
1.12546,2.71328
1.16632,2.72689
1.22607,2.85291
1.18593,2.8562
1.28135,2.95329
1.26524,3.00342
1.31136,3.04179
1.35696,3.16968
1.33545,3.1632
1.42763,3.29754
1.40261,3.29382
1.47637,3.44608
1.46339,3.433
1.53662,3.55626
1.54778,3.65596
1.53659,3.62592
1.6683,3.85629
1.55186,3.76208
1.72595,3.98945
1.65698,3.96593
1.72611,4.11646
1.77174,4.18021
1.74829,4.25052
1.81629,4.36696
1.818,4.43377
1.82238,4.50242
1.93069,4.65764
1.8262,4.67348
1.97918,4.84097
1.89271,4.87714
1.97901,4.9855
2.0058,5.12709
1.95716,5.13609
2.10333,5.38326
1.96326,5.31536
2.13823,5.56907
2.03717,5.57682
2.1218,5.73314
2.12546,5.82845
2.13382,5.94593
2.1475,6.06581
2.17696,6.15917
2.16702,6.30816
2.19692,6.38844
2.20379,6.55073
2.1919,6.61317
2.26067,6.80131
2.19358,6.88863
2.24073,7.00452
2.25326,7.16844
2.23642,7.26744
2.2551,7.42533
2.2677,7.54218
2.24486,7.68699
2.25352,7.81066
2.2494,7.93861
2.28647,8.11083
2.2321,8.23792
2.26367,8.37852
2.23869,8.56346
2.20542,8.60364
2.28921,8.89898
2.14453,8.91399
2.26962,9.15618
2.15504,9.26755
2.22663,9.4395
2.12831,9.58207
2.21014,9.76401
2.08469,9.88158
2.18223,10.1147
2.0514,10.2163
2.10639,10.4129
2.03201,10.5812
2.02316,10.6829
2.05784,10.9779
