0,0
48,44
48,60
0,44
0.22018,0.20183
0.44037,0.40367
0.66055,0.6055
0.88073,0.80734
1.1009,1.0092
1.3211,1.211
1.5413,1.4128
1.7615,1.6147
1.9817,1.8165
2.2018,2.0183
2.422,2.2202
2.6422,2.422
2.8624,2.6239
3.0826,2.8257
3.3028,3.0275
3.5229,3.2294
3.7431,3.4312
3.9633,3.633
4.1835,3.8349
4.4037,4.0367
4.6239,4.2385
4.844,4.4404
5.0642,4.6422
5.2844,4.844
5.5046,5.0459
5.7248,5.2477
5.945,5.4495
6.1651,5.6514
6.3853,5.8532
6.6055,6.055
6.8257,6.2569
7.0459,6.4587
7.2661,6.6606
7.4862,6.8624
7.7064,7.0642
7.9266,7.2661
8.1468,7.4679
8.367,7.6697
8.5872,7.8716
8.8073,8.0734
9.0275,8.2752
9.2477,8.4771
9.4679,8.6789
9.6881,8.8807
9.9083,9.0826
10.128,9.2844
10.349,9.4862
10.569,9.6881
10.789,9.8899
11.009,10.092
11.229,10.294
11.45,10.495
11.67,10.697
11.89,10.899
12.11,11.101
12.33,11.303
12.55,11.505
12.771,11.706
12.991,11.908
13.211,12.11
13.431,12.312
13.651,12.514
13.872,12.716
14.092,12.917
14.312,13.119
14.532,13.321
14.752,13.523
14.972,13.725
15.193,13.927
15.413,14.128
15.633,14.33
15.853,14.532
16.073,14.734
16.294,14.936
16.514,15.138
16.734,15.339
16.954,15.541
17.174,15.743
17.394,15.945
17.615,16.147
17.835,16.349
18.055,16.55
18.275,16.752
18.495,16.954
18.716,17.156
18.936,17.358
19.156,17.56
19.376,17.761
19.596,17.963
19.817,18.165
20.037,18.367
20.257,18.569
20.477,18.771
20.697,18.972
20.917,19.174
21.138,19.376
21.358,19.578
21.578,19.78
21.798,19.982
22.018,20.183
22.239,20.385
22.459,20.587
22.679,20.789
22.899,20.991
23.119,21.193
23.339,21.394
23.56,21.596
23.78,21.798
24,22
24.22,22.202
24.44,22.404
24.661,22.606
24.881,22.807
25.101,23.009
25.321,23.211
25.541,23.413
25.761,23.615
25.982,23.817
26.202,24.018
26.422,24.22
26.642,24.422
26.862,24.624
27.083,24.826
27.303,25.028
27.523,25.229
27.743,25.431
27.963,25.633
28.183,25.835
28.404,26.037
28.624,26.239
28.844,26.44
29.064,26.642
29.284,26.844
29.505,27.046
29.725,27.248
29.945,27.45
30.165,27.651
30.385,27.853
30.606,28.055
30.826,28.257
31.046,28.459
31.266,28.661
31.486,28.862
31.706,29.064
31.927,29.266
32.147,29.468
32.367,29.67
32.587,29.872
32.807,30.073
33.028,30.275
33.248,30.477
33.468,30.679
33.688,30.881
33.908,31.083
34.128,31.284
34.349,31.486
34.569,31.688
34.789,31.89
35.009,32.092
35.229,32.294
35.45,32.495
35.67,32.697
35.89,32.899
36.11,33.101
36.33,33.303
36.55,33.505
36.771,33.706
36.991,33.908
37.211,34.11
37.431,34.312
37.651,34.514
37.872,34.716
38.092,34.917
38.312,35.119
38.532,35.321
38.752,35.523
38.972,35.725
39.193,35.927
39.413,36.128
39.633,36.33
39.853,36.532
40.073,36.734
40.294,36.936
40.514,37.138
40.734,37.339
40.954,37.541
41.174,37.743
41.394,37.945
41.615,38.147
41.835,38.349
42.055,38.55
42.275,38.752
42.495,38.954
42.716,39.156
42.936,39.358
43.156,39.56
43.376,39.761
43.596,39.963
43.817,40.165
44.037,40.367
44.257,40.569
44.477,40.771
44.697,40.972
44.917,41.174
45.138,41.376
45.358,41.578
45.578,41.78
45.798,41.982
46.018,42.183
46.239,42.385
46.459,42.587
46.679,42.789
46.899,42.991
47.119,43.193
47.339,43.394
47.56,43.596
47.78,43.798
48,44.296
48,44.593
48,44.889
48,45.185
48,45.481
48,45.778
48,46.074
48,46.37
48,46.667
48,46.963
48,47.259
48,47.556
48,47.852
48,48.148
48,48.444
48,48.741
48,49.037
48,49.333
48,49.63
48,49.926
48,50.222
48,50.519
48,50.815
48,51.111
48,51.407
48,51.704
48,52
48,52.296
48,52.593
48,52.889
48,53.185
48,53.481
48,53.778
48,54.074
48,54.37
48,54.667
48,54.963
48,55.259
48,55.556
48,55.852
48,56.148
48,56.444
48,56.741
48,57.037
48,57.333
48,57.63
48,57.926
48,58.222
48,58.519
48,58.815
48,59.111
48,59.407
48,59.704
47.716,59.905
47.432,59.811
47.148,59.716
46.864,59.621
46.58,59.527
46.296,59.432
46.012,59.337
45.728,59.243
45.444,59.148
45.16,59.053
44.876,58.959
44.592,58.864
44.308,58.769
44.024,58.675
43.74,58.58
43.456,58.485
43.172,58.391
42.888,58.296
42.604,58.201
42.32,58.107
42.036,58.012
41.751,57.917
41.467,57.822
41.183,57.728
40.899,57.633
40.615,57.538
40.331,57.444
40.047,57.349
39.763,57.254
39.479,57.16
39.195,57.065
38.911,56.97
38.627,56.876
38.343,56.781
38.059,56.686
37.775,56.592
37.491,56.497
37.207,56.402
36.923,56.308
36.639,56.213
36.355,56.118
36.071,56.024
35.787,55.929
35.503,55.834
35.219,55.74
34.935,55.645
34.651,55.55
34.367,55.456
34.083,55.361
33.799,55.266
33.515,55.172
33.231,55.077
32.947,54.982
32.663,54.888
32.379,54.793
32.095,54.698
31.811,54.604
31.527,54.509
31.243,54.414
30.959,54.32
30.675,54.225
30.391,54.13
30.107,54.036
29.822,53.941
29.538,53.846
29.254,53.751
28.97,53.657
28.686,53.562
28.402,53.467
28.118,53.373
27.834,53.278
27.55,53.183
27.266,53.089
26.982,52.994
26.698,52.899
26.414,52.805
26.13,52.71
25.846,52.615
25.562,52.521
25.278,52.426
24.994,52.331
24.71,52.237
24.426,52.142
24.142,52.047
23.858,51.953
23.574,51.858
23.29,51.763
23.006,51.669
22.722,51.574
22.438,51.479
22.154,51.385
21.87,51.29
21.586,51.195
21.302,51.101
21.018,51.006
20.734,50.911
20.45,50.817
20.166,50.722
19.882,50.627
19.598,50.533
19.314,50.438
19.03,50.343
18.746,50.249
18.462,50.154
18.178,50.059
17.893,49.964
17.609,49.87
17.325,49.775
17.041,49.68
16.757,49.586
16.473,49.491
16.189,49.396
15.905,49.302
15.621,49.207
15.337,49.112
15.053,49.018
14.769,48.923
14.485,48.828
14.201,48.734
13.917,48.639
13.633,48.544
13.349,48.45
13.065,48.355
12.781,48.26
12.497,48.166
12.213,48.071
11.929,47.976
11.645,47.882
11.361,47.787
11.077,47.692
10.793,47.598
10.509,47.503
10.225,47.408
9.9408,47.314
9.6568,47.219
9.3728,47.124
9.0888,47.03
8.8047,46.935
8.5207,46.84
8.2367,46.746
7.9527,46.651
7.6686,46.556
7.3846,46.462
7.1006,46.367
6.8166,46.272
6.5325,46.178
6.2485,46.083
5.9645,45.988
5.6805,45.893
5.3964,45.799
5.1124,45.704
4.8284,45.609
4.5444,45.515
4.2604,45.42
3.9763,45.325
3.6923,45.231
3.4083,45.136
3.1243,45.041
2.8402,44.947
2.5562,44.852
2.2722,44.757
1.9882,44.663
1.7041,44.568
1.4201,44.473
1.1361,44.379
0.85207,44.284
0.56805,44.189
0.28402,44.095
0,43.701
0,43.401
0,43.102
0,42.803
0,42.503
0,42.204
0,41.905
0,41.605
0,41.306
0,41.007
0,40.707
0,40.408
0,40.109
0,39.81
0,39.51
0,39.211
0,38.912
0,38.612
0,38.313
0,38.014
0,37.714
0,37.415
0,37.116
0,36.816
0,36.517
0,36.218
0,35.918
0,35.619
0,35.32
0,35.02
0,34.721
0,34.422
0,34.122
0,33.823
0,33.524
0,33.224
0,32.925
0,32.626
0,32.327
0,32.027
0,31.728
0,31.429
0,31.129
0,30.83
0,30.531
0,30.231
0,29.932
0,29.633
0,29.333
0,29.034
0,28.735
0,28.435
0,28.136
0,27.837
0,27.537
0,27.238
0,26.939
0,26.639
0,26.34
0,26.041
0,25.741
0,25.442
0,25.143
0,24.844
0,24.544
0,24.245
0,23.946
0,23.646
0,23.347
0,23.048
0,22.748
0,22.449
0,22.15
0,21.85
0,21.551
0,21.252
0,20.952
0,20.653
0,20.354
0,20.054
0,19.755
0,19.456
0,19.156
0,18.857
0,18.558
0,18.259
0,17.959
0,17.66
0,17.361
0,17.061
0,16.762
0,16.463
0,16.163
0,15.864
0,15.565
0,15.265
0,14.966
0,14.667
0,14.367
0,14.068
0,13.769
0,13.469
0,13.17
0,12.871
0,12.571
0,12.272
0,11.973
0,11.673
0,11.374
0,11.075
0,10.776
0,10.476
0,10.177
0,9.8776
0,9.5782
0,9.2789
0,8.9796
0,8.6803
0,8.381
0,8.0816
0,7.7823
0,7.483
0,7.1837
0,6.8844
0,6.585
0,6.2857
0,5.9864
0,5.6871
0,5.3878
0,5.0884
0,4.7891
0,4.4898
0,4.1905
0,3.8912
0,3.5918
0,3.2925
0,2.9932
0,2.6939
0,2.3946
0,2.0952
0,1.7959
0,1.4966
0,1.1973
0,0.89796
0,0.59864
0,0.29932
10.131,47.126
24.378,22.674
0.25922,33.075
26.577,24.714
12.708,47.972
15.274,48.828
22.397,20.895
28.575,26.504
0.25922,30.381
17.837,49.693
30.549,28.371
20.39,50.523
20.399,19.089
32.525,30.145
0.25924,27.687
22.983,51.371
34.517,31.958
0.25665,35.769
25.502,52.227
18.647,17.398
36.255,33.593
7.8584,46.329
0.25924,25.293
38.029,35.21
27.763,52.97
39.793,36.821
16.859,15.783
30.046,53.742
0.25857,22.898
41.57,38.435
32.319,54.5
43.293,40.054
15.128,14.218
34.586,55.271
0.25514,20.503
47.759,48.006
36.581,55.926
5.9004,45.702
44.832,41.406
13.595,12.796
0.26031,37.864
0.25166,18.408
12.043,11.37
38.569,56.585
0.25922,16.313
47.77,50.083
10.476,9.9805
0.25447,14.518
4.2368,45.141
40.271,57.15
47.784,51.87
0.27105,39.66
0.25083,12.722
9.1624,8.757
46.177,42.678
0.23811,10.991
42.003,57.757
7.8626,7.5324
47.767,53.637
25.443,23.684
47.752,46.527
0.2729,9.4291
6.7766,6.5442
2.778,44.646
0.27837,41.156
43.39,58.196
0.25173,7.9291
47.771,55.12
5.6594,5.5574
0.25922,6.7347
33.474,54.865
31.178,54.125
0.25686,21.701
28.89,53.37
26.641,52.609
0.25923,24.095
0.25924,26.49
24.378,51.843
21.81,50.997
0.25361,28.885
19.254,50.145
0.25544,31.579
16.697,49.292
11.585,47.588
13.857,48.346
0.25653,34.273
9.0238,46.751
23.495,21.888
21.513,20.071
27.445,25.525
29.398,27.334
31.44,29.165
33.384,30.917
19.532,18.255
35.411,32.802
37.208,34.41
38.891,35.993
17.778,16.632
40.667,37.622
42.437,39.239
15.994,15.019
47.745,45.342
4.7609,4.7494
44.569,58.563
47.71,56.27
0.25855,5.5446
1.6476,44.28
3.8626,3.9612
0.2834,42.353
47.084,43.508
0.25892,4.3406
45.668,58.949
3.0368,3.1028
45.535,42.089
44.195,40.855
41.127,57.438
39.422,56.903
37.711,56.3
35.739,55.625
0.24894,11.824
0.25265,13.62
0.25636,15.416
0.25922,17.211
0.2534,19.306
5.0509,45.433
7.0552,46.084
0.25807,36.668
0.26314,38.761
14.452,13.577
12.94,12.196
11.385,10.787
8.5777,8.1619
9.857,9.4074
47.747,48.89
47.778,50.98
47.789,52.762
47.743,57.185
0.25298,3.4499
2.3204,2.5018
47.723,58.034
0.25701,2.552
46.518,59.249
0.79205,43.991
1.7451,1.9288
47.735,44.432
45.103,58.783
46.614,43.081
42.786,57.972
43.984,58.351
0.25587,1.9496
37.178,56.08
35.169,55.458
0.26174,4.9424
0.25922,6.1361
0.25759,8.5334
0.26443,7.3406
0.2853,10.029
0.25922,17.81
0.256,21.102
0.25427,19.905
34.022,55.072
32.871,54.69
0.25772,22.299
31.757,54.317
30.615,53.932
0.25922,23.497
29.493,53.554
28.328,53.163
27.203,52.807
0.25924,24.694
0.25925,25.891
26.055,52.428
23.787,51.635
24.928,52.052
0.25924,27.088
22.378,51.186
21.242,50.807
0.25402,29.483
0.24295,28.278
18.691,49.961
19.822,50.334
17.265,49.482
0.25634,32.172
0.24771,30.974
16.129,49.103
13.295,48.163
14.709,48.63
12.153,47.778
11.041,47.418
9.5968,46.926
2.1986,44.455
8.4641,46.553
3.3362,44.848
0.25719,33.67
0.25922,34.871
6.4787,45.891
0.25994,37.266
0.25922,40.259
24.864,23.113
23.921,22.289
23.076,21.498
25.948,24.08
21.961,20.468
26.98,25.129
27.892,25.928
21.049,19.613
29.02,26.94
29.899,27.73
19.964,18.645
30.981,28.702
31.862,29.558
19.104,17.854
33.009,30.588
33.85,31.37
18.209,17.055
34.936,32.347
35.834,33.183
36.712,33.978
37.563,34.809
38.467,35.613
17.328,16.242
16.449,15.429
40.222,37.232
39.317,36.446
41.111,38.041
15.558,14.627
41.993,38.839
0.29007,41.754
0.29822,42.952
42.883,39.669
43.773,40.469
14.033,13.219
12.53,11.808
10.96,10.377
7.4215,7.154
6.3094,6.0888
5.2135,5.1347
4.35,4.3067
3.4372,3.5055
47.752,47.412
47.743,49.481
47.733,54.24
47.743,55.704
47.749,45.933
47.743,58.667
1.2615,1.4847
47.107,59.412
0.25922,1.3469
47.474,43.888
0.27453,43.549
47.728,59.257
0.80483,1.1016
0.23597,0.75233
47.659,59.603
47.436,59.358
47.47,59.065
47.715,44.089
47.473,44.278
47.479,44.587
47.221,44.429
47.226,44.742
46.963,44.596
46.971,44.897
46.71,44.751
46.715,45.049
46.455,44.902
46.459,45.201
46.2,45.052
46.203,45.351
45.944,45.203
45.947,45.503
45.687,45.36
45.692,45.657
45.434,45.51
45.437,45.81
45.178,45.662
45.182,45.963
44.92,45.816
44.928,46.119
44.665,45.97
44.672,46.272
44.41,46.124
44.416,46.424
44.154,46.277
44.161,46.577
43.9,46.431
43.905,46.731
43.644,46.583
43.65,46.887
43.389,46.736
43.394,47.038
43.132,46.888
43.139,47.19
42.876,47.041
42.883,47.343
42.621,47.193
42.627,47.495
42.366,47.345
42.372,47.648
42.112,47.499
42.115,47.8
41.855,47.655
41.851,47.354
41.594,47.51
41.59,47.211
41.334,47.365
41.33,47.066
41.073,47.22
41.069,46.921
40.812,47.075
40.808,46.776
40.552,46.931
40.547,46.632
40.291,46.786
40.286,46.488
40.03,46.641
40.025,46.343
39.769,46.496
39.764,46.198
39.509,46.351
39.504,46.052
39.248,46.205
39.243,45.907
38.987,46.061
38.982,45.762
38.726,45.915
38.721,45.617
38.465,45.77
38.46,45.472
38.204,45.625
38.199,45.327
37.943,45.48
37.938,45.182
37.682,45.335
37.677,45.037
37.421,45.19
37.416,44.891
37.16,45.045
37.156,44.746
36.9,44.899
36.896,44.599
36.639,44.754
36.635,44.453
36.378,44.608
36.373,44.31
36.116,44.464
36.111,44.165
35.855,44.319
35.85,44.02
35.594,44.174
35.59,43.873
35.333,44.028
35.33,43.728
35.072,43.882
35.067,43.584
34.811,43.738
34.806,43.439
34.55,43.593
34.545,43.294
34.289,43.448
34.283,43.147
34.028,43.302
34.022,43.001
33.766,43.157
33.761,42.858
33.505,43.012
33.5,42.713
33.244,42.867
33.239,42.568
32.983,42.721
32.978,42.423
32.722,42.576
32.717,42.278
32.461,42.431
32.456,42.133
32.2,42.286
32.195,41.987
31.938,42.14
31.934,41.842
31.677,41.995
31.672,41.696
31.416,41.85
31.411,41.551
31.155,41.705
31.15,41.406
30.894,41.559
30.889,41.261
30.632,41.414
30.627,41.114
30.371,41.268
30.366,40.968
30.11,41.123
30.105,40.823
29.849,40.978
29.845,40.678
29.588,40.832
29.584,40.534
29.326,40.687
29.323,40.389
29.065,40.542
